BR,time,vcd,ac,ala,arg,asn,asp,cit,cys,cyst,form,fum,glc,gln,glu,gly,his,ile,lac,leu,lys,met,nh4,phe,pro,ser,succ,thr,trp,tyr,val,titer
BR5_main,9.926464646,0.000234775,0.000234642,-0.00114255,-0.002094835,-0.013476552,-0.004374351,0.000430776,-0.007213458,-0.003363882,0.002675185,0.000172756,-0.124046996,0.001061742,-0.006775894,0.001861325,-0.001154017,-0.002863302,6.13855E-05,-0.005354615,-0.003285233,-0.001273447,0.011427136,-0.002198112,-0.0017628,-0.013510878,-0.001255311,-0.00379817,-0.001017724,-0.002389576,-0.004637622,1.48326E-05
BR5_main,10.04606061,0.000235074,0.000262664,-0.001063975,-0.002166164,-0.013562767,-0.004292137,0.000366117,-0.007342445,-0.003315527,0.002482246,0.000171559,-0.133987651,0.001141813,-0.006909055,0.001961105,-0.00115459,-0.00285681,0.000215551,-0.005354897,-0.003352701,-0.001231086,0.011424723,-0.002174842,-0.001664963,-0.013723282,-0.001253856,-0.003829048,-0.000996978,-0.002270347,-0.004601013,1.41634E-05
BR5_main,10.16565657,0.000236689,0.000280921,-0.000955653,-0.002287769,-0.013677079,-0.004178125,0.000295747,-0.00745377,-0.003266901,0.002272666,0.000169369,-0.145799759,0.001218854,-0.00719122,0.002042144,-0.001154078,-0.002846979,0.000379265,-0.005335739,-0.003404487,-0.001188261,0.011524102,-0.002114922,-0.001641637,-0.013832891,-0.001277539,-0.003838509,-0.000973621,-0.002211447,-0.004541863,1.36819E-05
BR5_main,10.28525253,0.000239528,0.000289031,-0.000813242,-0.002454342,-0.013815976,-0.004025973,0.000226167,-0.007541617,-0.003220822,0.002045118,0.00016597,-0.157225875,0.001288064,-0.007642122,0.002097272,-0.001151786,-0.002832535,0.000561758,-0.005293504,-0.003426227,-0.00114563,0.011736574,-0.002022925,-0.001696503,-0.013828614,-0.001311733,-0.003820076,-0.000948875,-0.002186507,-0.004460836,1.34143E-05
BR5_main,10.40484848,0.000243399,0.000293426,-0.000632435,-0.002619181,-0.013976144,-0.003829981,0.000163421,-0.007595152,-0.003179945,0.001800417,0.000161284,-0.165537734,0.00134343,-0.008262611,0.002144458,-0.001146234,-0.002811977,0.000774087,-0.005224769,-0.003406384,-0.001103515,0.012055938,-0.001908998,-0.001824025,-0.013698532,-0.001325885,-0.003766172,-0.00092412,-0.002181974,-0.004358443,1.33086E-05
BR5_main,10.52444444,0.000248132,0.000300811,-0.0004094,-0.002701102,-0.014154084,-0.003587705,0.000108491,-0.007596562,-0.003146418,0.001544088,0.000155262,-0.168176459,0.001377489,-0.009011667,0.002204703,-0.001134634,-0.002783563,0.001026703,-0.005126422,-0.003341474,-0.001061636,0.012445905,-0.001785741,-0.002007898,-0.013429427,-0.001287307,-0.00366886,-0.000901024,-0.002191831,-0.004234034,1.32577E-05
BR5_main,10.6440404,0.000253581,0.000311007,-0.000141587,-0.002640703,-0.01434424,-0.003304703,5.85322E-05,-0.007519678,-0.003121571,0.001290286,0.000147695,-0.163624806,0.001381312,-0.009777,0.002261664,-0.001112247,-0.002745338,0.00132403,-0.004995842,-0.003238118,-0.001019366,0.012845381,-0.001664985,-0.002221526,-0.01300602,-0.001184972,-0.003523938,-0.00088173,-0.002205555,-0.00408428,1.31338E-05
BR5_main,10.76363636,0.000259629,0.000319575,0.000170734,-0.002444714,-0.014535956,-0.003001542,1.10805E-05,-0.007331915,-0.003105988,0.001063691,0.000138586,-0.152282928,0.001345862,-0.01035999,0.002285749,-0.001072009,-0.002695221,0.001656123,-0.004831232,-0.003109274,-0.000976548,0.013207011,-0.001555848,-0.002432338,-0.01241074,-0.001044547,-0.00333647,-0.00086906,-0.002196927,-0.003901443,1.28806E-05
BR5_main,10.88323232,0.000266173,0.00032708,0.000521587,-0.002163117,-0.014715026,-0.002720937,-3.35914E-05,-0.007002073,-0.00310023,0.000890544,0.000129618,-0.136173244,0.001265294,-0.01051423,0.002264157,-0.001005603,-0.002631147,0.001993528,-0.004632033,-0.002967769,-0.000934154,0.013552523,-0.001464386,-0.002611991,-0.011626512,-0.0009321,-0.003122254,-0.000866705,-0.002119574,-0.00367328,1.26611E-05
BR5_main,11.00282828,0.000273012,0.000341839,0.000893935,-0.001850376,-0.01487364,-0.00252883,-7.19057E-05,-0.006533997,-0.003105703,0.00078218,0.000123902,-0.11788787,0.00113928,-0.010052567,0.00219918,-0.000908746,-0.002551225,0.002296765,-0.004399307,-0.002822322,-0.000894122,0.013970217,-0.001394385,-0.002754351,-0.010647837,-0.000927531,-0.002904273,-0.000879372,-0.001916594,-0.003390386,1.29686E-05
BR5_main,11.12242424,0.000280043,0.000368134,0.001250051,-0.001549637,-0.015013762,-0.002498786,-9.8039E-05,-0.006038911,-0.00312486,0.000732943,0.000124611,-0.100015485,0.000971452,-0.00894966,0.002121301,-0.000793209,-0.002453964,0.002538488,-0.004136113,-0.002677307,-0.000858467,0.014510139,-0.001348797,-0.002902322,-0.009507449,-0.0010825,-0.002709715,-0.000912685,-0.001559111,-0.003071261,1.43708E-05
BR5_main,11.2420202,0.000287327,0.000392597,0.001515783,-0.001290806,-0.01513764,-0.00267191,-0.000106728,-0.005766738,-0.003160808,0.000733047,0.00013542,-0.085227667,0.000766753,-0.007333858,0.002095679,-0.000697769,-0.002338696,0.002721845,-0.003848432,-0.002534434,-0.000828311,0.015078063,-0.001331522,-0.003181373,-0.008317995,-0.001380333,-0.002572566,-0.000972445,-0.001134172,-0.00280065,1.68944E-05
BR5_main,11.36161616,0.000294844,0.000386943,0.001561822,-0.001093204,-0.015242494,-0.003016177,-9.59417E-05,-0.005991618,-0.003216088,0.000776981,0.000159801,-0.076898595,0.000531288,-0.005381971,0.00216916,-0.000673014,-0.002206552,0.002890762,-0.003547312,-0.002394608,-0.000803304,0.015472791,-0.001348606,-0.003825158,-0.007290858,-0.001670037,-0.002540945,-0.001062397,-0.000946403,-0.002715902,1.99793E-05
BR5_main,11.48121212,0.000302556,0.000329679,0.001210069,-0.000966563,-0.015322867,-0.003440733,-7.40238E-05,-0.006775341,-0.003288437,0.000857289,0.000196918,-0.079743948,0.000275166,-0.003240376,0.002296933,-0.000735659,-0.002062417,0.003100454,-0.003251311,-0.002259199,-0.000781489,0.015549706,-0.001406196,-0.005138941,-0.00664184,-0.001614472,-0.002677239,-0.001179457,-0.00142934,-0.002877998,2.30417E-05
BR5_main,11.60080808,0.000310427,0.00022984,0.000360189,-0.000907843,-0.015373393,-0.003856926,-7.35607E-05,-0.007740186,-0.003361373,0.00095811,0.000237647,-0.098299152,1.79764E-05,-0.00106204,0.002358242,-0.000848605,-0.001917538,0.003354636,-0.002987349,-0.002130501,-0.00075948,0.015330396,-0.001499891,-0.007277626,-0.00639454,-0.000851488,-0.003014658,-0.001306243,-0.002732379,-0.003181801,2.56907E-05
BR5_main,11.72040404,0.000318428,0.000124724,-0.000678366,-0.000898665,-0.015389817,-0.004214017,-0.000119594,-0.008029748,-0.003394321,0.001065459,0.000264616,-0.129960184,-0.000205899,0.000856133,0.002280894,-0.000959112,-0.001790279,0.00357252,-0.00278838,-0.002011431,-0.000733134,0.014999307,-0.001591424,-0.009776795,-0.006362359,0.000450135,-0.003430707,-0.001405473,-0.004474761,-0.003452637,2.75736E-05
BR5_main,11.84,0.000326534,5.47593E-05,-0.001106665,-0.000910085,-0.01536912,-0.004493836,-0.000171252,-0.006917113,-0.003332087,0.001177705,0.000261179,-0.158575377,-0.000353993,0.002050468,0.002097506,-0.00103768,-0.001700513,0.003603801,-0.002683999,-0.001904678,-0.000699046,0.014757775,-0.001600883,-0.01139931,-0.006382559,0.001408919,-0.003582732,-0.001429827,-0.006068862,-0.003562223,2.83403E-05
BR6_main,0,0.020682489,-0.002156571,-0.181258651,-0.095974524,0.577877139,0.083491533,-0.03323015,0.266020173,-0.060076153,-0.138820461,0.000832413,-0.829833751,-2.052116815,-0.07710951,0.357561594,-0.035140917,-0.165285736,1.200209588,-0.344459274,-0.096326553,-0.148460891,0.80121851,-0.064583246,-0.102472511,0.884666931,-0.719817323,-0.162996846,-0.072568443,-0.163758565,-0.112992943,0.000167566
BR6_main,0.11959596,0.027216092,-0.004258107,0.040104404,-0.091195222,0.087423622,0.060368409,-0.029009428,0.171983057,-0.055555849,0.051410881,0.000450888,-0.772759003,-1.872590099,-0.071719486,0.257489699,-0.034090019,-0.149438163,1.229055292,-0.31448536,-0.097109057,-0.129143313,0.524241109,-0.062047587,-0.095789046,0.159180568,-0.668870826,-0.147913251,-0.062844791,-0.109553178,-0.112228289,0.000156599
BR6_main,0.239191919,0.032308694,-0.006770948,0.199816508,-0.084127821,-0.190548947,0.036316637,-0.022771483,-0.008129141,-0.048793788,0.214343816,-4.57688E-05,-0.712531627,-1.335537083,-0.066492589,0.12949867,-0.032342523,-0.131006756,1.228288364,-0.266042338,-0.095651043,-0.099052407,0.361979428,-0.058573838,-0.087860242,-0.572888316,-0.572338949,-0.124168829,-0.046876965,-0.026832351,-0.108270844,0.000143818
BR6_main,0.358787879,0.036100255,-0.009409149,0.314076399,-0.076021329,-0.182533275,0.023653859,-0.017359275,-0.128034102,-0.041936718,0.303194325,-0.000476634,-0.653879817,-0.627100901,-0.054832309,0.035333506,-0.030097263,-0.111952907,1.180146681,-0.214370749,-0.092202271,-0.071967586,0.329409991,-0.05489265,-0.079461105,-0.871187317,-0.475534632,-0.100365392,-0.032706027,0.050633715,-0.102084619,0.000131271
BR6_main,0.478383838,0.038637162,-0.011323127,0.365797503,-0.067835801,-0.057178911,0.021348957,-0.013649368,-0.148931583,-0.03602208,0.321355819,-0.000650796,-0.600048101,-0.042545728,-0.039765837,-0.004743676,-0.027558643,-0.093826814,1.079682846,-0.169113053,-0.0871227,-0.052568447,0.355978041,-0.051242979,-0.071174495,-0.585862907,-0.394761163,-0.080891192,-0.023023673,0.095710125,-0.094402293,0.000120642
BR6_main,0.597979798,0.040215633,-0.011745913,0.316749188,-0.060079911,0.035572105,0.020214464,-0.011670722,-0.111567424,-0.0311389,0.292977289,-0.000576442,-0.552613699,0.197176094,-0.027415399,-0.00202769,-0.024902831,-0.077588012,0.9504885,-0.133129162,-0.080802114,-0.03967645,0.376413172,-0.04707905,-0.063255471,0.035679145,-0.325313484,-0.066311232,-0.017091517,0.104440197,-0.085633379,0.000112101
BR6_main,0.717575758,0.041153707,-0.010811286,0.194680135,-0.052950005,0.063628376,0.014275674,-0.010808873,-0.060723873,-0.027040282,0.241998311,-0.000454768,-0.511955063,0.141561619,-0.019867908,0.023324701,-0.022271527,-0.063681549,0.827833929,-0.105500639,-0.07365175,-0.030979376,0.370622665,-0.041623362,-0.055670146,0.532430597,-0.25966031,-0.055665014,-0.01348114,0.086114328,-0.076144634,0.000104756
BR6_main,0.837171717,0.041695881,-0.009180628,0.082886321,-0.046502898,0.047712696,0.004072667,-0.01009316,-0.016816361,-0.023549122,0.185524321,-0.000413895,-0.477699721,-0.006707529,-0.01590477,0.053585536,-0.019769288,-0.052169993,0.73101458,-0.084292907,-0.066092293,-0.024773186,0.346161869,-0.035130067,-0.048355686,0.606701835,-0.196003841,-0.04780228,-0.011126559,0.051859659,-0.066497891,9.76847E-05
BR6_main,0.956767677,0.042003909,-0.007314561,0.031829371,-0.040756982,0.011135185,-0.007327568,-0.008956623,0.017276088,-0.020652132,0.13277803,-0.000414481,-0.449050679,-0.127836752,-0.014738083,0.07361949,-0.017463469,-0.042864763,0.660829967,-0.067937306,-0.058526175,-0.020129382,0.316365596,-0.028837454,-0.041496755,0.330593838,-0.137395863,-0.041814833,-0.00946066,0.01295125,-0.057380501,9.04818E-05
BR6_main,1.076363636,0.042176774,-0.005457896,0.037952981,-0.035716874,-0.032360315,-0.017307432,-0.007305122,0.04160246,-0.018389377,0.087228005,-0.000384703,-0.424982502,-0.212555579,-0.015349106,0.073269387,-0.015387558,-0.035443826,0.608187966,-0.055392558,-0.051302656,-0.016607447,0.288076551,-0.023630648,-0.03542053,-0.030561838,-0.086729188,-0.037076513,-0.008226707,-0.019659284,-0.04934758,8.32663E-05
BR6_main,1.195959596,0.042272482,-0.003804815,0.076922236,-0.031375497,-0.0767755,-0.024263025,-0.005381556,0.053948217,-0.016807751,0.050084773,-0.000307254,-0.404487636,-0.289009582,-0.01620387,0.056030162,-0.013552471,-0.029559935,0.562787974,-0.045857868,-0.044711587,-0.013963115,0.259649869,-0.01964263,-0.030321525,-0.276280023,-0.046367927,-0.033186331,-0.00728763,-0.038277893,-0.042685049,7.65442E-05
BR6_main,1.315555556,0.042324128,-0.002495157,0.12630389,-0.027705633,-0.120053867,-0.027571998,-0.003603042,0.053542372,-0.015919551,0.022843508,-0.000199388,-0.386643237,-0.374429309,-0.016529142,0.035513902,-0.01195312,-0.024901902,0.521172099,-0.038623655,-0.038974474,-0.011999068,0.227710514,-0.016662275,-0.02620115,-0.357389746,-0.01976206,-0.029893188,-0.006548074,-0.041769144,-0.03743595,7.0968E-05
BR6_main,1.435151515,0.042350153,-0.00152488,0.169412242,-0.02466359,-0.160927587,-0.027629516,-0.002237189,0.043273708,-0.015569093,0.007463945,-7.76736E-05,-0.370656302,-0.45804635,-0.016349937,0.021138236,-0.010574639,-0.021222542,0.486574834,-0.033103167,-0.034222901,-0.010538883,0.192960196,-0.014451795,-0.022964378,-0.328215524,-0.008825207,-0.027040899,-0.005937161,-0.035165221,-0.033503886,6.68843E-05
BR6_main,1.554747475,0.042360425,-0.000784206,0.19337344,-0.022195983,-0.19654843,-0.025648089,-0.001273374,0.027784386,-0.015330879,0.004770872,5.0834E-05,-0.355884145,-0.501799913,-0.015940323,0.013956946,-0.009396828,-0.01833997,0.459754989,-0.028868816,-0.030452447,-0.009438865,0.159029566,-0.012843328,-0.020489638,-0.261256162,-0.01065645,-0.024531332,-0.005401199,-0.025152739,-0.030739441,6.39466E-05
BR6_main,1.674343434,0.042359646,-0.000168682,0.190472539,-0.020243283,-0.221179891,-0.023025524,-0.000560937,0.011808822,-0.01471401,0.012154484,0.00018262,-0.341836347,-0.470009964,-0.015540882,0.011610646,-0.00839697,-0.016126144,0.435291529,-0.025638625,-0.027551194,-0.008593692,0.128779627,-0.011745017,-0.018649951,-0.199275321,-0.018899239,-0.022300929,-0.00489934,-0.016631525,-0.028986195,6.14518E-05
BR6_main,1.793939394,0.04234908,0.000345423,0.163066309,-0.01874,-0.226823987,-0.020697654,3.66403E-05,-0.001369495,-0.013481901,0.0240142,0.000310209,-0.328167756,-0.37298485,-0.015300478,0.011934105,-0.00755166,-0.014492994,0.406526066,-0.023240952,-0.025430113,-0.00793147,0.102958329,-0.0111284,-0.017318727,-0.154804561,-0.02745522,-0.020306664,-0.004404562,-0.011897883,-0.028094063,5.8976E-05
BR6_main,1.913535354,0.042327181,0.000681365,0.123253405,-0.017620418,-0.206281941,-0.018936866,0.000585997,-0.010834963,-0.011764394,0.035435964,0.000420435,-0.314672258,-0.258722548,-0.015278717,0.01359991,-0.006838281,-0.01337953,0.370723464,-0.021586311,-0.024076827,-0.007405274,0.080966159,-0.011012108,-0.016374771,-0.125803513,-0.033365281,-0.018518383,-0.00390767,-0.010622955,-0.027908136,5.64594E-05
BR6_main,2.033131313,0.042289361,0.000735303,0.084090293,-0.016834375,-0.158144273,-0.017542938,0.00109612,-0.017079092,-0.009942596,0.043674735,0.000502851,-0.301154739,-0.164284964,-0.01545548,0.015871287,-0.006233704,-0.012731949,0.330158688,-0.020641647,-0.023450668,-0.006983332,0.061787067,-0.011423499,-0.01569763,-0.106917781,-0.036460027,-0.016907971,-0.003416844,-0.01132347,-0.028220094,5.39456E-05
BR6_main,2.152727273,0.042226899,0.000531446,0.052695791,-0.01636884,-0.091861178,-0.016159668,0.001539058,-0.020967139,-0.008374724,0.047648827,0.000561798,-0.287544909,-0.09922933,-0.01577296,0.018641988,-0.005718167,-0.012485024,0.286330617,-0.020413213,-0.023416584,-0.006647643,0.044510098,-0.012314869,-0.015170038,-0.093843205,-0.037531801,-0.015455243,-0.002952883,-0.012693285,-0.028708715,5.14716E-05
BR6_main,2.272323232,0.042124778,0.000243206,0.030370012,-0.016196641,-0.026221009,-0.014530727,0.001877276,-0.023447333,-0.00719245,0.047963007,0.000613629,-0.273889299,-0.058328563,-0.016178738,0.022130898,-0.00527585,-0.012523813,0.234375157,-0.020872139,-0.02372446,-0.006389673,0.028485259,-0.013398697,-0.014676834,-0.083939559,-0.037367133,-0.014146432,-0.002536886,-0.013886989,-0.028871451,4.90517E-05
BR6_main,2.391919192,0.041958063,1.18578E-05,0.015583846,-0.016175156,0.021142262,-0.012638397,0.002106627,-0.025336727,-0.00634054,0.046351715,0.000672037,-0.260297362,-0.033654881,-0.016630695,0.026118693,-0.004894362,-0.012645552,0.170707016,-0.021799186,-0.02398496,-0.006199957,0.013404909,-0.014028563,-0.014119404,-0.07576116,-0.036453139,-0.012971001,-0.002180209,-0.014487088,-0.028090027,4.66851E-05
BR6_main,2.511515152,0.041686384,-0.00013025,0.006186389,-0.015998474,0.043556655,-0.010677121,0.002257942,-0.026950856,-0.005710534,0.044185307,0.000741579,-0.246904004,-0.019109416,-0.017060909,0.029669916,-0.004564343,-0.012587163,0.102466266,-0.022686304,-0.023726944,-0.006053923,-0.000587266,-0.013491344,-0.013447399,-0.068565987,-0.034967792,-0.011920042,-0.001883359,-0.014294649,-0.025973365,4.43641E-05
BR6_main,2.631111111,0.041246567,-0.00020021,0.000332254,-0.015312059,0.045212508,-0.00889625,0.002361157,-0.027954401,-0.005234589,0.042267221,0.000818935,-0.233845545,-0.010721751,-0.017345281,0.031748634,-0.004278951,-0.012154922,0.041378656,-0.022953192,-0.022556609,-0.005913002,-0.012851875,-0.011701047,-0.012653524,-0.062018568,-0.03296572,-0.010985661,-0.00164077,-0.013333448,-0.022693078,4.20804E-05
BR6_main,2.750707071,0.040545269,-0.000224005,-0.00331379,-0.013994397,0.034675104,-0.00745678,0.00243926,-0.027869488,-0.004887885,0.040903093,0.000893782,-0.221208087,-0.005968812,-0.017289804,0.031948807,-0.004032492,-0.011315956,-0.005962924,-0.022247076,-0.02042399,-0.005751466,-0.02235293,-0.00935302,-0.011720891,-0.056014645,-0.030474037,-0.010159149,-0.00144539,-0.011930774,-0.018852943,3.98228E-05
BR6_main,2.87030303,0.039458184,-0.000229703,-0.005647827,-0.012318505,0.019939444,-0.006402446,0.002517573,-0.026773348,-0.004655567,0.039700323,0.000948008,-0.209271246,-0.003298384,-0.016718413,0.030534472,-0.003824361,-0.010174821,-0.039369544,-0.020560583,-0.017805417,-0.005563834,-0.027964232,-0.007228104,-0.010660756,-0.050623965,-0.027490926,-0.009442763,-0.001292635,-0.010460771,-0.01513146,3.76274E-05
BR6_main,2.98989899,0.037849805,-0.000237235,-0.007261034,-0.010734823,0.005970968,-0.005698818,0.002618139,-0.025239626,-0.004523158,0.038053445,0.000958724,-0.198494071,-0.001797425,-0.015693547,0.02826136,-0.003658379,-0.008927993,-0.061606874,-0.018327723,-0.015357118,-0.00530949,-0.029231786,-0.005664336,-0.009553586,-0.045982081,-0.024082713,-0.008848712,-0.001180587,-0.009044089,-0.012003381,3.55812E-05
BR6_main,3.109494949,0.035630541,-0.000248313,-0.00853387,-0.009532616,-0.005169351,-0.005280515,0.002748662,-0.023759177,-0.004486897,0.035939376,0.000911965,-0.189127603,-0.000944972,-0.014537945,0.025952489,-0.003535453,-0.007809944,-0.074966273,-0.016238211,-0.013460259,-0.004922879,-0.027055672,-0.004622235,-0.008468727,-0.042138234,-0.020520292,-0.008381616,-0.001107666,-0.007735293,-0.009628003,3.37543E-05
BR6_main,3.229090909,0.032845271,-0.000258206,-0.009708587,-0.008771201,-0.013162699,-0.005101624,0.00290682,-0.022521564,-0.00455626,0.033946086,0.000820303,-0.181283265,-0.000451123,-0.013599796,0.024086298,-0.003454745,-0.007004545,-0.080381083,-0.014769728,-0.012192657,-0.004434199,-0.023230416,-0.003941581,-0.007439232,-0.039074506,-0.01718149,-0.008042444,-0.001073407,-0.006678695,-0.00795059,3.22176E-05
BR6_main,3.348686869,0.029731958,-0.000266826,-0.010940429,-0.008390115,-0.018683535,-0.005143992,0.003084107,-0.021525146,-0.004740963,0.032598067,0.00071658,-0.175000213,-0.00015553,-0.013025625,0.022738355,-0.003414792,-0.006574361,-0.078689888,-0.013997203,-0.01147961,-0.003978182,-0.019290701,-0.003505464,-0.006510721,-0.036743326,-0.014288403,-0.007832401,-0.001079285,-0.005967533,-0.006843814,3.10585E-05
BR6_main,3.468282828,0.026664751,-0.00027519,-0.0123286,-0.008304226,-0.022536788,-0.005388369,0.00326376,-0.020714093,-0.005034298,0.032053233,0.000628443,-0.17028914,3.10355E-05,-0.012760159,0.021704495,-0.003414287,-0.006488148,-0.072041644,-0.013786269,-0.011214656,-0.003668533,-0.015973667,-0.003263092,-0.005747839,-0.035097943,-0.01185029,-0.007756647,-0.00112968,-0.005577182,-0.006192464,3.03721E-05
BR6_main,3.587878788,0.023990065,-0.000281898,-0.013927945,-0.008440173,-0.025257801,-0.005789474,0.003419253,-0.020037615,-0.005401442,0.032217078,0.000565638,-0.167117767,0.00015898,-0.012735128,0.020673559,-0.003452089,-0.00668623,-0.063779647,-0.013986806,-0.011310787,-0.00353184,-0.01340295,-0.003188943,-0.005206169,-0.034103183,-0.00976639,-0.007826164,-0.001232737,-0.005422414,-0.005923336,3.01763E-05
BR6_main,3.707474747,0.021888579,-0.000282682,-0.015725581,-0.008730376,-0.027329139,-0.006276747,0.003501962,-0.019436163,-0.005799593,0.032830979,0.000524853,-0.165166828,0.000257078,-0.012933466,0.019300627,-0.003523296,-0.007110138,-0.056441703,-0.014476418,-0.011692246,-0.003541612,-0.011406763,-0.00326685,-0.004922732,-0.033694275,-0.007982289,-0.008048424,-0.001398731,-0.005432792,-0.006006619,3.01971E-05
BR6_main,3.827070707,0.020361784,-0.000272781,-0.017642728,-0.009120169,-0.029137043,-0.006785849,0.003434668,-0.018866,-0.006222276,0.033550696,0.000499522,-0.164061781,0.000341954,-0.013383303,0.017322298,-0.003625799,-0.007717934,-0.050735804,-0.015171519,-0.012299563,-0.003669185,-0.009747985,-0.00350521,-0.004939277,-0.033828198,-0.00678845,-0.008439356,-0.001639427,-0.005577582,-0.006471251,2.98747E-05
BR6_main,3.946666667,0.019306108,-0.000250584,-0.019536721,-0.009568938,-0.030798083,-0.00727299,0.003153746,-0.018299545,-0.006686485,0.033902372,0.000484487,-0.1634985,0.00042353,-0.014129565,0.014667227,-0.003763269,-0.008482617,-0.046305044,-0.016017355,-0.013085598,-0.003899394,-0.008210561,-0.003949793,-0.00531835,-0.0345031,-0.007092444,-0.009031685,-0.00196623,-0.005837187,-0.007422162,2.88153E-05
BR6_main,4.066262626,0.018590785,-0.00021929,-0.021201064,-0.010043662,-0.032332846,-0.007715978,0.002689947,-0.017714035,-0.007204003,0.033017218,0.00047626,-0.163250511,0.000507225,-0.015147593,0.011495138,-0.00394006,-0.009381007,-0.042663747,-0.016971518,-0.014003753,-0.004228664,-0.00662011,-0.004690843,-0.00613871,-0.035739274,-0.010038242,-0.009871093,-0.002387875,-0.006198608,-0.009055444,2.72362E-05
BR6_main,4.185858586,0.018101211,-0.000184665,-0.022387774,-0.010514337,-0.033808444,-0.008117406,0.002170367,-0.01709602,-0.007770453,0.029716512,0.000472269,-0.163222062,0.000593064,-0.016320203,0.00815605,-0.004155936,-0.010382126,-0.03952566,-0.01799533,-0.015000693,-0.004660427,-0.004874746,-0.00585584,-0.007481158,-0.037557227,-0.01572776,-0.010998024,-0.002907405,-0.006647468,-0.011644502,2.56924E-05
BR6_main,4.305454545,0.017751677,-0.000151629,-0.02285894,-0.01095171,-0.035260396,-0.008488506,0.001717184,-0.016443089,-0.008346098,0.023970805,0.000470678,-0.16343548,0.000670778,-0.017535561,0.005084469,-0.004405078,-0.011435311,-0.036635619,-0.019049242,-0.016013011,-0.005203235,-0.00298807,-0.007542624,-0.009392019,-0.039947429,-0.022554997,-0.012410932,-0.003514205,-0.007166208,-0.01540332,2.45149E-05
BR6_main,4.425050505,0.017482797,-0.00012271,-0.022458953,-0.011327151,-0.036661425,-0.008833677,0.001375993,-0.015759632,-0.008842857,0.017811149,0.000470673,-0.163942291,0.000714817,-0.01874718,0.002617396,-0.004672393,-0.012461457,-0.033548168,-0.020090358,-0.016967009,-0.005852048,-0.001078125,-0.00964074,-0.011790303,-0.042816643,-0.028216318,-0.014009834,-0.004170951,-0.007758909,-0.020114202,2.37181E-05
BR6_main,4.544646465,0.017254837,-9.84623E-05,-0.021177674,-0.011613007,-0.037974751,-0.009148643,0.001134874,-0.015052565,-0.009144481,0.013471101,0.000472613,-0.164764301,0.000697092,-0.01994532,0.000878065,-0.004928575,-0.013356483,-0.029817648,-0.021071522,-0.017779586,-0.006545784,0.000711909,-0.011648251,-0.014395395,-0.045873643,-0.031038931,-0.015538321,-0.004803967,-0.008436834,-0.024681988,2.32014E-05
BR6_main,4.664242424,0.01704126,-7.86159E-05,-0.019167181,-0.011782021,-0.039191238,-0.00942593,0.000966527,-0.01432873,-0.009168165,0.011539887,0.000477618,-0.165896771,0.00061848,-0.021117923,-0.000158412,-0.005138159,-0.014015749,-0.025441374,-0.021942098,-0.018360398,-0.007161343,0.002285687,-0.012852948,-0.016796334,-0.048459144,-0.030720409,-0.016623928,-0.005307461,-0.009160701,-0.027301788,2.28595E-05
BR6_main,4.783838384,0.016823869,-6.30336E-05,-0.016696187,-0.011809844,-0.040329868,-0.009662249,0.000847615,-0.013593895,-0.008929882,0.011212199,0.000486539,-0.167324305,0.000509669,-0.022232916,-0.000645114,-0.00527569,-0.01437023,-0.020839251,-0.022649995,-0.018624796,-0.007549369,0.003613535,-0.012860443,-0.01855644,-0.049550448,-0.028215862,-0.016966256,-0.005570172,-0.009815434,-0.026745458,2.26167E-05
BR6_main,4.903434343,0.016589493,-5.20124E-05,-0.014066142,-0.011687431,-0.041420243,-0.009862041,0.000761848,-0.012853883,-0.0085257,0.011486595,0.000498955,-0.169026182,0.000400651,-0.023232174,-0.000854959,-0.00532567,-0.014407454,-0.016539588,-0.023145572,-0.018527373,-0.007607646,0.00471651,-0.011797649,-0.019294265,-0.048323196,-0.024750846,-0.016499983,-0.005529278,-0.010267394,-0.023624907,2.2461E-05
BR6_main,5.023030303,0.016327738,-4.57954E-05,-0.011533554,-0.01142906,-0.042483276,-0.010039814,0.000698678,-0.012117014,-0.008052438,0.011786257,0.000513064,-0.1709784,0.000306988,-0.024036159,-0.001003526,-0.005282216,-0.014163467,-0.012931136,-0.023387947,-0.018089299,-0.007347167,0.005641924,-0.010144286,-0.018830916,-0.04493997,-0.021139849,-0.015429382,-0.005216727,-0.01046324,-0.019724167,2.24205E-05
BR6_main,5.142626263,0.016029899,-4.34107E-05,-0.009268518,-0.01106012,-0.04351312,-0.010217437,0.000651766,-0.011394835,-0.007581754,0.011887414,0.000526356,-0.173153342,0.000233312,-0.02456817,-0.001151149,-0.005155154,-0.013699399,-0.010112401,-0.023351812,-0.017384069,-0.00687432,0.006444887,-0.008485325,-0.017338363,-0.04044941,-0.017826568,-0.014114678,-0.0047417,-0.010423177,-0.016389377,2.2504E-05
BR6_main,5.262222222,0.015688233,-4.13233E-05,-0.007351987,-0.010605334,-0.044449503,-0.010414725,0.000617799,-0.010699986,-0.007169699,0.011737538,0.000536432,-0.175516335,0.0001778,-0.024788592,-0.001288799,-0.004960712,-0.013081609,-0.007932254,-0.023032414,-0.016503103,-0.006316789,0.007178432,-0.007203658,-0.015266166,-0.035910894,-0.015078385,-0.012870621,-0.004224389,-0.010173161,-0.014061353,2.26894E-05
