GCCcm,16012.1953,16012.16557,16012.10611,16011.98719,16011.74937,16011.2738,16010.32292,16008.42224,16004.6253,15997.04981,15981.97873,15962.59002,15943.09686,15923.36917,15903.41198,15883.22018,15862.78622,15842.09522,15821.12436,15799.83909,15778.20019,15756.15284,15733.6281,15710.53942,15686.77611,15662.21535,15636.70504,15610.06773,15582.10014,15552.57484,15521.24415,15487.84639,15452.11352,15413.77861,15372.58112,15328.26902,15296.79376,15263.79923,15229.21297,15192.96744,15154.99541,15115.23024,15073.60618,15030.05879,14984.5254,14936.9455,14887.26126,14835.41791,14781.36441,14725.05346,14666.3876,14605.37846,14541.99369,14476.2057,14407.99275,14337.33934,14264.23637,14188.68158,14110.67955,14030.24191,13947.38745,13862.14215,13774.53916,13684.61876,13592.42726,13498.01963,13401.4566,13302.80503,13202.10014,13099.45814,12994.96325,12888.65981,12780.66727,12671.10114,12560.06116,12447.64948,12333.97038,12219.12977,12103.23465,11986.39259,11868.71125,11750.29787,11631.25887,11511.69935,11391.72278,11271.43057,11150.92176,11030.29274,10909.63698,10789.04477,10668.60309,10548.39421,10428.4993,10308.99441,10189.9518,10071.43986,9953.523128,9836.262272,9719.714124,9603.931724,9488.964386,9374.857783,9261.65403,9149.391791,9038.106402,8927.829984,8818.591576,8710.417277,8603.330382,8497.351523,8392.497237,8288.78505,8186.228494,8084.839029,7984.626204,201.8633047,206.8548268,211.8100867,216.6982526,221.5087245,226.2304324,230.8519288,235.3616153,239.7478907,243.9990709,248.1034157,252.0493545,255.8248654,259.4181914,262.8176056,266.0114384,268.9880934,271.7360655,274.243955,276.50048,278.4944877,280.2149648,281.6510489,282.7920414,283.6274266,284.1469008,284.3404183,284.1982648,283.7111725,282.8704977,281.668488,280.0986763,278.1564407,275.8397765,273.1503034,270.0944934,266.6850136,262.9419499,258.8935363,254.5759499,250.0318699,245.3078552,240.4510592,235.5060669,230.5125479,225.504028,220.5076815,217.192302,213.8992834,210.6318666,207.3931175
GLYOp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r0160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERHL,3.718290525,3.71872923,3.719606323,3.721359235,3.724859973,3.731841165,3.745722856,3.773167001,3.826805971,3.929297734,4.073554865,4.221238602,4.356350703,4.414018756,4.406573868,4.399249477,4.392033078,4.385201093,4.378532124,4.371839142,4.365134812,4.35839737,4.351971568,4.345601563,4.33904484,4.332267483,4.325227488,4.317875843,4.310156398,4.302006318,4.293357172,4.284136648,4.274270668,4.263685443,4.252308947,4.240068125,4.23137517,4.222262208,4.212709205,4.202697473,4.192208416,4.181223591,4.169724805,4.157694229,4.145114511,4.131968907,4.118241401,4.103916834,4.089150276,4.073879174,4.057963102,4.04140457,4.024194058,4.006323356,3.987775476,3.968552717,3.948655071,3.928081341,3.906832228,3.884910381,3.862320431,3.839069004,3.815173064,3.790642212,3.765481204,3.739704705,3.682702695,3.615022757,3.547519793,3.480302236,3.413447299,3.346921271,3.280792363,3.215119942,3.149953285,3.085339817,3.021324986,2.957952048,2.895261892,2.833292893,2.772080799,2.711658649,2.652056715,2.593302475,2.535420606,2.478432998,2.422358791,2.367214429,2.313013728,2.259767896,2.207485452,2.156172658,2.10583418,2.056472117,2.008086564,1.960675733,1.914236078,1.868762425,1.824248093,1.780685019,1.738063877,1.6963742,1.655604494,1.615742342,1.576774519,1.538687086,1.501465491,1.465094656,1.429566278,1.394951693,1.361251335,1.328442907,1.296503813,1.265411657,1.23514428,0.031509906,0.03320435,0.034885187,0.036543803,0.038182851,0.03980351,0.041401436,0.042972219,0.044511415,0.046014526,0.047477025,0.048894402,0.050262043,0.051575407,0.052829969,0.054021236,0.055144756,0.05619613,0.057171024,0.058065179,0.05887442,0.059594666,0.060221941,0.060752383,0.06118226,0.061507984,0.061726133,0.061833485,0.06182706,0.061704187,0.061462598,0.061100564,0.06061708,0.060012116,0.059286943,0.058444508,0.057489832,0.056430354,0.055276078,0.054039425,0.052734683,0.051377127,0.049981977,0.04856343,0.047133984,0.045704106,0.044350835,0.043410233,0.042478198,0.041555765,0.040666057
THRD_L,0.027664426,0.027662181,0.027657693,0.027648723,0.027630811,0.027595097,0.027524103,0.027383831,0.027109982,0.026587774,0.026021023,0.025546253,0.025105808,0.024699243,0.024324888,0.023981751,0.02366925,0.023387271,0.023136064,0.022916468,0.022729603,0.02257706,0.022460884,0.022383535,0.022348209,0.022358434,0.022418371,0.022532729,0.022706719,0.022945934,0.023256162,0.023643125,0.024112204,0.024668201,0.025315214,0.026094184,0.026642802,0.027234621,0.027870402,0.02855083,0.02927662,0.030048519,0.030867308,0.0317338,0.032648824,0.033613224,0.034627842,0.035693506,0.036811018,0.037981133,0.03920572,0.040484388,0.041817694,0.043206128,0.044650081,0.046149836,0.04770556,0.049317294,0.050984949,0.052708299,0.054486976,0.056320469,0.05820812,0.060149126,0.062142558,0.064187304,0.066282131,0.068425683,0.070617265,0.07285445,0.075135505,0.077459536,0.079824026,0.082226543,0.084664986,0.087137199,0.089640972,0.092174051,0.094734153,0.097318975,0.099926204,0.102553529,0.105198648,0.10785928,0.110533174,0.113218115,0.115911932,0.118612506,0.121317774,0.124025737,0.126734462,0.129442111,0.132146867,0.13484702,0.137540936,0.140227064,0.14290393,0.145570145,0.148224398,0.150865459,0.153492177,0.156103479,0.158698368,0.161275921,0.163835286,0.166375681,0.168896392,0.171396766,0.173876215,0.176334208,0.178770304,0.181184038,0.183575035,0.185942968,0.188287549,0.3600953,0.359987449,0.359883198,0.359783287,0.359688013,0.359597688,0.359512638,0.359433194,0.359359696,0.359292492,0.359231936,0.359178389,0.359132226,0.359093828,0.359063584,0.359041896,0.359029172,0.359025837,0.359032325,0.359049085,0.359076583,0.359115303,0.359165744,0.359228431,0.359303909,0.359392746,0.359495535,0.359612892,0.359745448,0.359893848,0.360058735,0.360240726,0.360440382,0.36065816,0.360894353,0.36114901,0.361421855,0.36171221,0.362018951,0.362340517,0.362674993,0.363020254,0.363374136,0.363734601,0.364099844,0.364468358,0.364795738,0.365043318,0.365291059,0.365538823,0.365772281
ACYP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adpgk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALDD2x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALDD2y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DPGase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DPGM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBA,0.856417367,0.856489286,0.856633111,0.856920712,0.857495718,0.858644946,0.860940284,0.865518605,0.874626707,0.892655396,0.925849823,0.940585576,1.008369404,1.051460458,1.09568912,1.140169753,1.184922318,1.229978986,1.275384675,1.321204255,1.367510569,1.399599525,1.462016466,1.510504665,1.560074759,1.610954823,1.663428867,1.717829351,1.774538522,1.833985887,1.896641472,1.938925269,2.033591352,2.108911618,2.189470574,2.275494945,2.336634075,2.400598509,2.467532725,2.537571636,2.610849265,2.656979088,2.767648876,2.85142881,2.93896173,3.030366733,3.125757438,3.225241145,3.328918023,3.436880383,3.549315994,3.666203715,3.787606401,3.913577602,4.044159408,4.179381861,4.319262567,4.463805916,4.613003075,4.766831618,4.92525536,5.088224283,5.255674585,5.427528816,5.603697889,5.784076188,5.968547226,6.156982461,6.349314042,6.54531932,6.66853538,6.947780994,7.153923284,7.363042395,7.574947314,7.789442467,8.00632823,8.225401941,8.44645891,8.669293404,8.8936996,9.119472494,9.346408768,9.574307599,9.690670964,10.03220659,10.26182407,10.49163994,10.72147592,10.95449924,11.18727594,11.41962266,11.6513805,11.88240031,12.11254035,12.34166632,12.56965141,12.79637636,13.02172932,13.24560587,13.46790884,13.6885482,13.90744086,14.1245105,14.33968731,14.55290782,14.59239568,14.97325595,15.1786612,15.38087907,15.58089128,15.77866501,15.97417513,16.16740056,16.16684427,31.26571074,31.24303669,31.22101574,31.19666238,31.1661863,31.13700944,31.10910728,31.08245826,31.05704328,31.04701927,31.03896412,31.0311847,31.02370312,31.01640581,31.00942816,31.00281718,30.99659383,30.99077874,30.98539225,30.98045433,30.61078758,30.97200213,30.96852569,30.96557345,30.96316304,30.96131148,30.96003505,30.95934919,30.95926825,30.9598052,30.96097119,30.96277487,30.96522148,30.96831161,30.97203959,30.9763915,30.98134302,30.98685749,30.99288468,30.99936118,31.00621272,31.01335856,31.02071702,31.02821075,31.03577084,31.0433389,31.05119955,31.05618296,31.06111923,31.06600263,31.07093672
FBP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G6PPer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPD,166.933278,166.9334838,166.9338948,166.9347153,166.9363497,166.9395925,166.9459749,166.9583356,166.9815043,167.0221009,167.0534106,166.9976492,167.0559429,167.0226124,166.9649377,166.9010862,166.8311325,166.8021391,166.7847137,166.751825,166.71049,166.6254024,166.575618,166.471461,166.3637766,166.2519654,166.1352885,166.0128858,165.8837748,165.7468598,165.6009521,165.3870102,165.2771332,165.0966687,164.9021729,164.6923601,164.5432173,164.3867095,164.2225018,164.0502825,163.8697412,163.607324,163.4824641,163.2751253,163.0582626,162.8315951,162.5948538,162.3477839,162.0774926,161.787458,161.4857064,161.1723477,160.8472727,160.5103948,160.1594582,159.7959496,159.4205249,159.0332225,158.6341136,158.2233023,157.8009264,157.3671572,156.9198154,156.4594227,155.9883951,155.5070432,155.0069,154.4942232,153.9723436,153.4476305,152.7423654,152.3948748,151.8564091,151.3106861,150.7582204,150.199535,149.6351601,149.0656304,148.4914829,147.9132546,147.3314796,146.7466878,146.1594018,145.570136,144.7098729,144.3876673,143.7954339,143.2031569,142.6112834,142.0260959,141.4422436,140.8600706,140.2799526,139.7022397,139.1272625,138.5553319,137.9867393,137.4217566,136.860637,136.3036143,135.7509044,135.2027051,134.6591968,134.1205429,133.5868908,133.0583722,132.1229784,132.0171878,131.4997363,130.9846569,130.4751199,129.9711893,129.4729091,128.9803131,128.0338735,92.94079307,92.95646968,92.97214126,92.97834519,92.96342754,92.95008458,92.93818127,92.92758649,92.91817337,92.93469693,92.95349867,92.97151319,92.98868257,93.00459612,93.01949563,93.0333921,93.04622896,93.05794988,93.06849881,93.07782007,92.20938552,93.09255864,93.09786654,93.101728,93.10408955,93.10489837,93.1041025,93.10165122,93.0974956,93.09158935,93.08389027,93.07436218,93.06297793,93.04972333,93.03460247,93.01764405,92.99890841,92.97849378,92.95653998,92.93322724,92.90876868,92.88339675,92.85734658,92.83083998,92.80407378,92.77721379,92.75106495,92.7332536,92.71554336,92.69794994,92.6807084
LDH_L,-8045.561086,-8045.547896,-8045.521516,-8045.468751,-8045.363205,-8045.152046,-7884.545453,-8043.883323,-8042.187277,-8038.782076,-8031.797925,-8022.675587,-8013.448902,-8003.995437,-7994.334068,-7984.531553,-7974.586273,-7964.530668,-7954.332143,-7943.954893,-7933.384512,-7922.595237,-7911.476427,-7900.03399,-7888.257681,-7876.086664,-7863.445609,-7850.246628,-7836.389041,-7821.760197,-7806.23742,-7789.691099,-7771.988471,-7752.997287,-7732.588482,-7710.637987,-7695.046104,-7678.70181,-7661.56922,-7643.61487,-7624.80546,-7605.107973,-7584.48984,-7562.919147,-7540.36484,-7516.796957,-7492.186844,-7466.507381,-7439.697701,-7411.744776,-7382.624195,-7352.341858,-7320.881864,-7288.230662,-7254.376493,-7219.312567,-7183.034831,-7145.54229,-7106.837337,-7066.925859,-7025.817284,-6983.524601,-6940.063297,-6895.453559,-6849.719407,-6802.888181,-6754.958896,-6705.98566,-6655.997061,-6605.055433,-6553.206579,-6500.4635,-6446.8855,-6392.529905,-6337.446209,-6281.68509,-6225.298283,-6168.338312,-6110.858233,-6052.911382,-5994.551118,-5935.8306,-5876.802554,-5817.519065,-5758.031383,-5698.389744,-5638.643201,-5578.839484,-5519.024868,-5353.435176,-5399.545848,-5339.964583,-5280.542991,-5119.961895,-5162.321752,-5103.591663,-5045.158441,-4987.052074,-4929.300652,-4777.108785,-4814.965627,-4758.428945,-4702.341131,-4646.721269,-4591.586796,-4536.953558,-4482.835873,-4342.763909,-4376.18908,-4239.190736,-4271.722074,-4137.806369,-4169.520249,-4119.285105,-4069.633686,-216.7879517,-221.3117047,-223.8011165,-226.2398817,-228.6038738,-228.6739883,-230.9015252,-235.4153867,-235.190949,-239.6771744,-241.7099388,-243.6642967,-245.5342941,-244.7403084,-246.3906168,-247.9411499,-249.386276,-253.4137973,-254.6558854,-255.7735446,-256.7612524,-257.6135555,-258.3250759,-256.0886313,-259.3046725,-259.5624425,-256.8410177,-259.589101,-259.3485956,-256.1283144,-258.3386649,-257.5622069,-256.6014039,-255.4552682,-251.4116578,-252.612629,-250.9256109,-249.0735008,-244.4932599,-244.933861,-242.6853735,-237.9008188,-237.9446824,-235.497891,-233.0271284,-230.5489888,-228.0768945,-226.436557,-224.8073077,-223.1907507,-221.5883929
PGK,-166.933278,-166.9334838,-166.9338948,-166.9347153,-166.9363497,-166.9395925,-166.9459749,-166.9583356,-166.9815043,-167.0221009,-167.0534106,-166.9976492,-167.0559429,-167.0226124,-166.9649377,-166.9010862,-166.8311325,-166.8021391,-166.7847137,-166.751825,-166.71049,-166.6254024,-166.575618,-166.471461,-166.3637766,-166.2519654,-166.1352885,-166.0128858,-165.8837748,-165.7468598,-165.6009521,-165.3870102,-165.2771332,-165.0966687,-164.9021729,-164.6923601,-164.5432173,-164.3867095,-164.2225018,-164.0502825,-163.8697412,-163.607324,-163.4824641,-163.2751253,-163.0582626,-162.8315951,-162.5948538,-162.3477839,-162.0774926,-161.787458,-161.4857064,-161.1723477,-160.8472727,-160.5103948,-160.1594582,-159.7959496,-159.4205249,-159.0332225,-158.6341136,-158.2233023,-157.8009264,-157.3671572,-156.9198154,-156.4594227,-155.9883951,-155.5070432,-155.0069,-154.4942232,-153.9723436,-153.4476305,-152.7423654,-152.3948748,-151.8564091,-151.3106861,-150.7582204,-150.199535,-149.6351601,-149.0656304,-148.4914829,-147.9132546,-147.3314796,-146.7466878,-146.1594018,-145.570136,-144.7098729,-144.3876673,-143.7954339,-143.2031569,-142.6112834,-142.0260959,-141.4422436,-140.8600706,-140.2799526,-139.7022397,-139.1272625,-138.5553319,-137.9867393,-137.4217566,-136.860637,-136.3036143,-135.7509044,-135.2027051,-134.6591968,-134.1205429,-133.5868908,-133.0583722,-132.1229784,-132.0171878,-131.4997363,-130.9846569,-130.4751199,-129.9711893,-129.4729091,-128.9803131,-128.0338735,-92.94079307,-92.95646968,-92.97214126,-92.97834519,-92.96342754,-92.95008458,-92.93818127,-92.92758649,-92.91817337,-92.93469693,-92.95349867,-92.97151319,-92.98868257,-93.00459612,-93.01949563,-93.0333921,-93.04622896,-93.05794988,-93.06849881,-93.07782007,-92.20938552,-93.09255864,-93.09786654,-93.101728,-93.10408955,-93.10489837,-93.1041025,-93.10165122,-93.0974956,-93.09158935,-93.08389027,-93.07436218,-93.06297793,-93.04972333,-93.03460247,-93.01764405,-92.99890841,-92.97849378,-92.95653998,-92.93322724,-92.90876868,-92.88339675,-92.85734658,-92.83083998,-92.80407378,-92.77721379,-92.75106495,-92.7332536,-92.71554336,-92.69794994,-92.6807084
PGM,-166.933278,-166.9334838,-166.9338948,-166.9347153,-166.9363497,-166.9395925,-166.9459749,-166.9583356,-166.9815043,-167.0221009,-167.0534106,-166.9976492,-167.0559429,-167.0226124,-166.9649377,-166.9010862,-166.8311325,-166.8021391,-166.7847137,-166.751825,-166.71049,-166.6254024,-166.575618,-166.471461,-166.3637766,-166.2519654,-166.1352885,-166.0128858,-165.8837748,-165.7468598,-165.6009521,-165.3870102,-165.2771332,-165.0966687,-164.9021729,-164.6923601,-164.5432173,-164.3867095,-164.2225018,-164.0502825,-163.8697412,-163.607324,-163.4824641,-163.2751253,-163.0582626,-162.8315951,-162.5948538,-162.3477839,-162.0774926,-161.787458,-161.4857064,-161.1723477,-160.8472727,-160.5103948,-160.1594582,-159.7959496,-159.4205249,-159.0332225,-158.6341136,-158.2233023,-157.8009264,-157.3671572,-156.9198154,-156.4594227,-155.9883951,-155.5070432,-155.0069,-154.4942232,-153.9723436,-153.4476305,-152.7423654,-152.3948748,-151.8564091,-151.3106861,-150.7582204,-150.199535,-149.6351601,-149.0656304,-148.4914829,-147.9132546,-147.3314796,-146.7466878,-146.1594018,-145.570136,-144.7098729,-144.3876673,-143.7954339,-143.2031569,-142.6112834,-142.0260959,-141.4422436,-140.8600706,-140.2799526,-139.7022397,-139.1272625,-138.5553319,-137.9867393,-137.4217566,-136.860637,-136.3036143,-135.7509044,-135.2027051,-134.6591968,-134.1205429,-133.5868908,-133.0583722,-132.1229784,-132.0171878,-131.4997363,-130.9846569,-130.4751199,-129.9711893,-129.4729091,-128.9803131,-128.0338735,-92.94079307,-92.95646968,-92.97214126,-92.97834519,-92.96342754,-92.95008458,-92.93818127,-92.92758649,-92.91817337,-92.93469693,-92.95349867,-92.97151319,-92.98868257,-93.00459612,-93.01949563,-93.0333921,-93.04622896,-93.05794988,-93.06849881,-93.07782007,-92.20938552,-93.09255864,-93.09786654,-93.101728,-93.10408955,-93.10489837,-93.1041025,-93.10165122,-93.0974956,-93.09158935,-93.08389027,-93.07436218,-93.06297793,-93.04972333,-93.03460247,-93.01764405,-92.99890841,-92.97849378,-92.95653998,-92.93322724,-92.90876868,-92.88339675,-92.85734658,-92.83083998,-92.80407378,-92.77721379,-92.75106495,-92.7332536,-92.71554336,-92.69794994,-92.6807084
PYK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TPI,75.09360699,75.09386141,75.09436984,75.09538508,75.09740908,75.10143132,75.10937378,75.12485881,75.15429211,75.20747558,75.26545233,75.2820099,75.33868304,75.34025152,75.31737051,75.28889405,75.2549081,75.26250239,75.28232762,75.28741984,75.28487353,75.26021885,75.23046504,75.1682906,75.10403129,75.03733042,74.9677484,74.89477381,74.81782271,74.73624407,74.64933187,74.53226419,74.45652376,74.34911698,74.23339399,74.10870925,74.020011,73.9269458,73.82931555,73.7269359,73.6196233,73.47667653,73.38947312,73.26627937,73.13744267,73.00279717,72.8621842,72.71545354,72.54981025,72.36882292,72.18070561,71.98554486,71.7832937,71.57391846,71.35520516,71.12867038,70.89498742,70.65419924,70.40636797,70.15157538,69.88992298,69.62153198,69.34415888,69.05824758,68.76612464,68.46799432,68.15527217,67.83408663,67.50770039,67.18225772,66.78669901,66.53879922,66.210043,65.87710237,65.5402987,65.19995698,64.85640519,64.50997279,64.16098931,63.80978292,63.45667913,63.10199949,62.74606038,62.38917195,61.91933659,61.6737503,61.31579734,60.95805404,60.60078589,60.24757767,59.89537802,59.54439109,59.19483816,58.84692462,58.50084363,58.15677618,57.81489113,57.4753454,57.13828412,56.80384086,56.47213793,56.14328667,55.81738779,55.49453171,55.17479896,54.85826054,54.37325943,54.23500549,53.92676427,53.62090608,53.31847548,53.01949942,52.72399308,52.43196508,51.9519382,31.68039153,31.68084779,31.68178806,31.680085,31.67190102,31.66460813,31.65812847,31.65238639,31.64730861,31.65699644,31.66796915,31.67847929,31.68849284,31.69784132,31.70660528,31.71477722,31.72232387,31.72921209,31.73540895,31.74088167,31.38040073,31.74952482,31.75263091,31.75488425,31.75625339,31.75670731,31.75621548,31.75474813,31.75227653,31.74877354,31.74421445,31.73857814,31.73184881,31.72401836,31.7150895,31.7050795,31.69402428,31.68198215,31.66903587,31.65529197,31.64087622,31.62592566,31.61057873,31.59496591,31.57920286,31.56338692,31.54804833,31.53756322,31.52713822,31.51678249,31.5066531
RE2680G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AG13T10g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
